county,date,rooms,rooms_occupied,trailers_requested,trailers_delivered,donated_trailers_delivered
Tulare County,2021-01-08T00:00:00,116.0,72.0,,,
Tuolumne County,2021-01-08T00:00:00,21.0,21.0,,,
Ventura County,2021-01-08T00:00:00,370.0,191.0,,,
Yolo County,2021-01-08T00:00:00,130.0,104.0,,,
Yuba County,2021-01-08T00:00:00,,,,,
Wilton Rancheria Tribe,2021-01-08T00:00:00,,,,,
Bishop Paiute Tribal Council,2021-01-08T00:00:00,,,,,
Alameda County,2021-01-11T00:00:00,844.0,660.0,91.0,91.0,
Alpine County,2021-01-11T00:00:00,,,,,
Amador County,2021-01-11T00:00:00,,,,,
Butte County,2021-01-11T00:00:00,96.0,96.0,,,
Calaveras County,2021-01-11T00:00:00,29.0,11.0,,,
Colusa County,2021-01-11T00:00:00,,,,,
Contra Costa County,2021-01-11T00:00:00,494.0,475.0,,,
Del Norte County,2021-01-11T00:00:00,30.0,29.0,,,
El Dorado County,2021-01-11T00:00:00,48.0,48.0,,,
Fresno County,2021-01-11T00:00:00,317.0,317.0,28.0,28.0,
Glenn County,2021-01-11T00:00:00,,,,,
Humboldt County,2021-01-11T00:00:00,74.0,45.0,15.0,,
Imperial County,2021-01-11T00:00:00,115.0,13.0,80.0,79.0,
Inyo County,2021-01-11T00:00:00,,,,,
Kern County,2021-01-11T00:00:00,17.0,17.0,15.0,15.0,
Kings County,2021-01-11T00:00:00,64.0,58.0,,,
Lake County,2021-01-11T00:00:00,,,,,
Lassen County,2021-01-11T00:00:00,,,,,
Los Angeles County,2021-01-11T00:00:00,4565.0,2606.0,651.0,651.0,
Madera County ,2021-01-11T00:00:00,23.0,,,,
Marin County ,2021-01-11T00:00:00,26.0,21.0,44.0,,
Mariposa County,2021-01-11T00:00:00,11.0,11.0,,,
Mendocino County,2021-01-11T00:00:00,57.0,44.0,,,
Merced County,2021-01-11T00:00:00,40.0,37.0,,,
Modoc County,2021-01-11T00:00:00,,,,,
Mono County,2021-01-11T00:00:00,,,,,
Monterey County,2021-01-11T00:00:00,133.0,35.0,108.0,15.0,
Napa County ,2021-01-11T00:00:00,111.0,99.0,18.0,12.0,
Nevada County ,2021-01-11T00:00:00,56.0,,,,
Orange County,2021-01-11T00:00:00,125.0,67.0,78.0,78.0,
Placer County,2021-01-11T00:00:00,73.0,59.0,12.0,12.0,
Plumas County,2021-01-11T00:00:00,,,,,
Riverside County,2021-01-11T00:00:00,230.0,230.0,15.0,15.0,
Sacramento County,2021-01-11T00:00:00,382.0,351.0,63.0,63.0,
San Benito County,2021-01-11T00:00:00,41.0,41.0,,,
San BernardinoCounty,2021-01-11T00:00:00,427.0,427.0,20.0,,20.0
San Diego County,2021-01-11T00:00:00,906.0,193.0,44.0,44.0,
San Francisco,2021-01-11T00:00:00,2731.0,1982.0,91.0,91.0,
San Joaquin County,2021-01-11T00:00:00,73.0,43.0,,,
San Luis Obispo County,2021-01-11T00:00:00,155.0,13.0,14.0,14.0,
San Mateo County,2021-01-11T00:00:00,172.0,172.0,,,
Santa Barbara County,2021-01-11T00:00:00,123.0,81.0,,,
Santa Clara County,2021-01-11T00:00:00,902.0,649.0,105.0,12.0,
Santa Cruz County,2021-01-11T00:00:00,266.0,188.0,35.0,,12.0
Shasta County,2021-01-11T00:00:00,101.0,82.0,,,
Sierra County,2021-01-11T00:00:00,,,,,
Siskiyou County,2021-01-11T00:00:00,,,,,
Solano County,2021-01-11T00:00:00,137.0,113.0,,,
Sonoma County,2021-01-11T00:00:00,133.0,86.0,24.0,24.0,
Stanislaus County,2021-01-11T00:00:00,132.0,55.0,,,
Sutter County,2021-01-11T00:00:00,16.0,14.0,,,
Tehama County,2021-01-11T00:00:00,,,,,
Trinity County,2021-01-11T00:00:00,,,,,
Tulare County,2021-01-11T00:00:00,116.0,71.0,,,
Tuolumne County,2021-01-11T00:00:00,21.0,21.0,,,
Ventura County,2021-01-11T00:00:00,370.0,191.0,,,
Yolo County,2021-01-11T00:00:00,130.0,103.0,,,
Yuba County,2021-01-11T00:00:00,,,,,
Wilton Rancheria Tribe,2021-01-11T00:00:00,,,,,
Bishop Paiute Tribal Council,2021-01-11T00:00:00,,,,,
Alameda County,2021-01-12T00:00:00,844.0,663.0,91.0,91.0,
Alpine County,2021-01-12T00:00:00,,,,,
Amador County,2021-01-12T00:00:00,,,,,
Butte County,2021-01-12T00:00:00,91.0,91.0,,,
Calaveras County,2021-01-12T00:00:00,29.0,13.0,,,
Colusa County,2021-01-12T00:00:00,,,,,
Contra Costa County,2021-01-12T00:00:00,494.0,480.0,,,
Del Norte County,2021-01-12T00:00:00,30.0,29.0,,,
El Dorado County,2021-01-12T00:00:00,48.0,48.0,,,
Fresno County,2021-01-12T00:00:00,317.0,317.0,28.0,28.0,
Glenn County,2021-01-12T00:00:00,,,,,
Humboldt County,2021-01-12T00:00:00,74.0,45.0,15.0,,
Imperial County,2021-01-12T00:00:00,115.0,13.0,80.0,79.0,
Inyo County,2021-01-12T00:00:00,,,,,
Kern County,2021-01-12T00:00:00,18.0,18.0,15.0,15.0,
Kings County,2021-01-12T00:00:00,64.0,58.0,,,
Lake County,2021-01-12T00:00:00,,,,,
Lassen County,2021-01-12T00:00:00,,,,,
Los Angeles County,2021-01-12T00:00:00,4563.0,2571.0,651.0,651.0,
Madera County ,2021-01-12T00:00:00,23.0,,,,
Marin County ,2021-01-12T00:00:00,26.0,21.0,44.0,,
Mariposa County,2021-01-12T00:00:00,11.0,11.0,,,
Mendocino County,2021-01-12T00:00:00,57.0,45.0,,,
Merced County,2021-01-12T00:00:00,40.0,37.0,,,
Modoc County,2021-01-12T00:00:00,,,,,
Mono County,2021-01-12T00:00:00,,,,,
Monterey County,2021-01-12T00:00:00,133.0,39.0,108.0,15.0,
Napa County ,2021-01-12T00:00:00,111.0,99.0,18.0,12.0,
Nevada County ,2021-01-12T00:00:00,56.0,,,,
Orange County,2021-01-12T00:00:00,125.0,74.0,78.0,78.0,
Placer County,2021-01-12T00:00:00,73.0,59.0,12.0,12.0,
Plumas County,2021-01-12T00:00:00,,,,,
Riverside County,2021-01-12T00:00:00,229.0,229.0,15.0,15.0,
Sacramento County,2021-01-12T00:00:00,382.0,351.0,63.0,63.0,
San Benito County,2021-01-12T00:00:00,41.0,41.0,,,
San BernardinoCounty,2021-01-12T00:00:00,427.0,427.0,20.0,,20.0
San Diego County,2021-01-12T00:00:00,640.0,513.0,44.0,44.0,
San Francisco,2021-01-12T00:00:00,2731.0,1982.0,91.0,91.0,
San Joaquin County,2021-01-12T00:00:00,73.0,42.0,,,
San Luis Obispo County,2021-01-12T00:00:00,155.0,13.0,14.0,14.0,
San Mateo County,2021-01-12T00:00:00,177.0,177.0,,,
Santa Barbara County,2021-01-12T00:00:00,123.0,81.0,,,
Santa Clara County,2021-01-12T00:00:00,902.0,702.0,105.0,12.0,
Santa Cruz County,2021-01-12T00:00:00,266.0,184.0,35.0,,12.0
Shasta County,2021-01-12T00:00:00,101.0,82.0,,,
Sierra County,2021-01-12T00:00:00,,,,,
Siskiyou County,2021-01-12T00:00:00,,,,,
Solano County,2021-01-12T00:00:00,137.0,116.0,,,
Sonoma County,2021-01-12T00:00:00,133.0,86.0,24.0,24.0,
Stanislaus County,2021-01-12T00:00:00,132.0,55.0,,,
Sutter County,2021-01-12T00:00:00,16.0,14.0,,,
Tehama County,2021-01-12T00:00:00,,,,,
Trinity County,2021-01-12T00:00:00,,,,,
Tulare County,2021-01-12T00:00:00,116.0,71.0,,,
Tuolumne County,2021-01-12T00:00:00,21.0,21.0,,,
Ventura County,2021-01-12T00:00:00,370.0,191.0,,,
Yolo County,2021-01-12T00:00:00,143.0,105.0,,,
Yuba County,2021-01-12T00:00:00,,,,,
Wilton Rancheria Tribe,2021-01-12T00:00:00,,,,,
Bishop Paiute Tribal Council,2021-01-12T00:00:00,,,,,
Alameda County,2021-01-13T00:00:00,844.0,658.0,91.0,91.0,
Alpine County,2021-01-13T00:00:00,,,,,
Amador County,2021-01-13T00:00:00,,,,,
Butte County,2021-01-13T00:00:00,91.0,91.0,,,
Calaveras County,2021-01-13T00:00:00,29.0,13.0,,,
Colusa County,2021-01-13T00:00:00,,,,,
Contra Costa County,2021-01-13T00:00:00,493.0,481.0,,,
Del Norte County,2021-01-13T00:00:00,30.0,29.0,,,
El Dorado County,2021-01-13T00:00:00,48.0,48.0,,,
Fresno County,2021-01-13T00:00:00,317.0,317.0,28.0,28.0,
Glenn County,2021-01-13T00:00:00,,,,,
Humboldt County,2021-01-13T00:00:00,74.0,45.0,15.0,,
Imperial County,2021-01-13T00:00:00,115.0,13.0,80.0,79.0,
Inyo County,2021-01-13T00:00:00,,,,,
Kern County,2021-01-13T00:00:00,13.0,13.0,15.0,15.0,
Kings County,2021-01-13T00:00:00,64.0,58.0,,,
Lake County,2021-01-13T00:00:00,,,,,
Lassen County,2021-01-13T00:00:00,,,,,
Los Angeles County,2021-01-13T00:00:00,4554.0,2556.0,651.0,651.0,
Madera County ,2021-01-13T00:00:00,23.0,,,,
Marin County ,2021-01-13T00:00:00,26.0,14.0,44.0,,
Mariposa County,2021-01-13T00:00:00,11.0,11.0,,,
